sub,condition,trials,RT
sub39,no_caffeine,1,313
sub39,no_caffeine,2,377
sub39,no_caffeine,3,348
sub39,no_caffeine,4,207
sub39,no_caffeine,5,367
sub39,no_caffeine,6,350
sub39,no_caffeine,7,377
sub39,no_caffeine,8,266
sub39,no_caffeine,9,266
sub39,no_caffeine,10,391
sub39,no_caffeine,11,331
sub39,no_caffeine,12,268
sub39,no_caffeine,13,220
sub39,no_caffeine,14,264
sub39,no_caffeine,15,60
sub39,no_caffeine,16,327
sub39,no_caffeine,17,368
sub39,no_caffeine,18,208
sub39,no_caffeine,19,341
sub39,no_caffeine,20,271
sub39,no_caffeine,21,268
sub39,no_caffeine,22,402
sub39,no_caffeine,23,270
sub39,no_caffeine,24,211
sub39,no_caffeine,25,352
sub39,no_caffeine,26,346
sub39,no_caffeine,27,279
sub39,no_caffeine,28,343
sub39,no_caffeine,29,288
sub39,no_caffeine,30,359
sub39,no_caffeine,31,316
sub39,no_caffeine,32,319
sub39,no_caffeine,33,397
sub39,no_caffeine,34,195
sub39,no_caffeine,35,246
sub39,no_caffeine,36,271
sub39,no_caffeine,37,307
sub39,no_caffeine,38,371
sub39,no_caffeine,39,201
sub39,no_caffeine,40,245
sub39,no_caffeine,41,242
sub39,no_caffeine,42,280
sub39,no_caffeine,43,399
sub39,no_caffeine,44,72
sub39,no_caffeine,45,305
sub39,no_caffeine,46,350
sub39,no_caffeine,47,407
sub39,no_caffeine,48,268
sub39,no_caffeine,49,360
sub39,no_caffeine,50,254
sub39,no_caffeine,51,354
sub39,no_caffeine,52,188
sub39,no_caffeine,53,319
sub39,no_caffeine,54,215
sub39,no_caffeine,55,288
sub39,no_caffeine,56,183
sub39,no_caffeine,57,356
sub39,no_caffeine,58,197
sub39,no_caffeine,59,292
sub39,no_caffeine,60,270
sub39,no_caffeine,61,253
sub39,no_caffeine,62,272
sub39,no_caffeine,63,359
sub39,no_caffeine,64,189
sub39,no_caffeine,65,357
sub39,no_caffeine,66,258
sub39,no_caffeine,67,233
sub39,no_caffeine,68,312
sub39,no_caffeine,69,402
sub39,no_caffeine,70,304
sub39,no_caffeine,71,315
sub39,no_caffeine,72,274
sub39,no_caffeine,73,351
sub39,no_caffeine,74,335
sub39,no_caffeine,75,382
sub39,no_caffeine,76,303
sub39,no_caffeine,77,293
sub39,no_caffeine,78,199
sub39,no_caffeine,79,362
sub39,no_caffeine,80,252
sub39,no_caffeine,81,221
sub39,no_caffeine,82,339
sub39,no_caffeine,83,223
sub39,no_caffeine,84,259
sub39,no_caffeine,85,317
sub39,no_caffeine,86,361
sub39,no_caffeine,87,230
sub39,no_caffeine,88,278
sub39,no_caffeine,89,192
sub39,no_caffeine,90,351
sub39,no_caffeine,91,265
sub39,no_caffeine,92,333
sub39,no_caffeine,93,267
sub39,no_caffeine,94,244
sub39,no_caffeine,95,341
sub39,no_caffeine,96,266
sub39,no_caffeine,97,290
sub39,no_caffeine,98,278
sub39,no_caffeine,99,221
sub39,no_caffeine,100,220
